0.5,0.0,0.7692307692307693,0.0,0.7692307692307693,1.0,0.125,0.0,0.0,0.5,0.0,0.7692307692307693,0.0,0.7692307692307693,1.0,0.125,0.0,0.0,0.5,0.33333333333333337,0.0,0.7692307692307693,0.0,0.7692307692307693,1.0,0.125,0.0,0.0,0.5,0.33333333333333337,0.0,0.7692307692307693,0.0,0.7692307692307693,1.0,0.125,0.0,0.0
0.0,0.0,0.7692307692307693,0.0,0.7692307692307693,1.0,0.5,0.0,0.0,0.0,0.0,0.7692307692307693,0.0,0.7692307692307693,1.0,0.5,0.0,0.0,1.0,0.33333333333333337,0.0,0.7692307692307693,0.0,0.7692307692307693,1.0,0.5,0.0,0.0,1.0,0.33333333333333337,0.0,0.7692307692307693,0.0,0.7692307692307693,1.0,0.5,0.0,0.0
1.0,0.0,0.7692307692307693,0.0,0.7692307692307693,1.0,1.0,0.0,0.0,1.0,0.0,0.7692307692307693,0.0,0.7692307692307693,1.0,1.0,0.0,0.0,1.0,0.6666666666666667,0.0,0.7692307692307693,0.0,0.7692307692307693,1.0,1.0,0.0,0.0,1.0,0.6666666666666667,0.0,0.7692307692307693,0.0,0.7692307692307693,1.0,1.0,0.0,0.0
0.5,0.0,0.7692307692307693,0.0,0.7692307692307693,0.8571428571428571,1.0,0.0,0.0,0.5,0.0,0.7692307692307693,0.0,0.7692307692307693,0.8571428571428571,1.0,0.0,0.0,0.5,0.0,0.0,0.7692307692307693,0.0,0.7692307692307693,0.8571428571428571,1.0,0.0,0.0,0.5,0.0,0.0,0.7692307692307693,0.0,0.7692307692307693,0.8571428571428571,1.0,0.0,0.0
0.5,0.0,0.7692307692307693,0.0,0.7692307692307693,1.0,1.0,0.0,0.0,0.5,0.0,0.7692307692307693,0.0,0.7692307692307693,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7692307692307693,0.0,0.7692307692307693,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7692307692307693,0.0,0.7692307692307693,1.0,1.0,0.0,0.0
0.0,0.0,0.7692307692307693,0.0,0.7692307692307693,1.0,1.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.0,0.7692307692307693,1.0,1.0,0.0,0.0,1.0,0.6666666666666667,0.0,0.7692307692307693,0.0,0.7692307692307693,1.0,1.0,0.0,0.0,1.0,0.6666666666666667,0.0,0.7692307692307693,0.0,0.7692307692307693,1.0,1.0,0.0,0.0
0.5,0.0,0.7692307692307693,0.0,0.7692307692307693,0.875,1.0,0.0,0.0,0.5,0.0,0.7692307692307693,0.0,0.7692307692307693,0.875,1.0,0.0,0.0,0.5,0.6666666666666667,0.0,0.7692307692307693,0.0,0.7692307692307693,0.875,1.0,0.0,0.0,0.5,0.6666666666666667,0.0,0.7692307692307693,0.0,0.7692307692307693,0.875,1.0,0.0,0.0
1.0,0.0,0.7692307692307693,0.0,0.7692307692307693,0.8571428571428571,1.0,0.0,0.0,1.0,0.0,0.7692307692307693,0.0,0.7692307692307693,0.8571428571428571,1.0,0.0,0.0,0.5,0.6666666666666667,0.0,0.7692307692307693,0.0,0.7692307692307693,0.8571428571428571,1.0,0.0,0.0,0.5,0.6666666666666667,0.0,0.7692307692307693,0.0,0.7692307692307693,0.8571428571428571,1.0,0.0,0.0
0.0,0.0,0.7692307692307693,0.0,0.7692307692307693,0.6666666666666666,0.2857142857142857,0.0,0.0,0.0,0.0,0.7692307692307693,0.0,0.7692307692307693,0.6666666666666666,0.2857142857142857,0.0,0.0,0.5,0.0,0.0,0.7692307692307693,0.0,0.7692307692307693,0.6666666666666666,0.2857142857142857,0.0,0.0,0.5,0.0,0.0,0.7692307692307693,0.0,0.7692307692307693,0.6666666666666666,0.2857142857142857,0.0,0.0
0.5,0.0,0.7692307692307693,0.0,0.7692307692307693,0.8888888888888888,0.16666666666666666,0.0,0.0,0.5,0.0,0.7692307692307693,0.0,0.7692307692307693,0.8888888888888888,0.16666666666666666,0.0,0.0,1.0,0.33333333333333337,0.0,0.7692307692307693,0.0,0.7692307692307693,0.8888888888888888,0.16666666666666666,0.0,0.0,1.0,0.33333333333333337,0.0,0.7692307692307693,0.0,0.7692307692307693,0.8888888888888888,0.16666666666666666,0.0,0.0
