10.0,10.0,0.8,0.9,0.9,0.8,0.5,0.5,0.02,0.07,0.03,0.07,0.06,0.04
10.0,10.0,0.5,0.5,0.7,0.8,0.4,0.9,0.05,0.05,0.06,0.05,0.04,0.01
10.0,10.0,0.6,0.5,0.6,0.8,0.4,0.9,0.03,0.06,0.04,0.04,0.03,0.01
10.0,10.0,0.6,0.6,0.5,0.8,0.4,0.9,0.03,0.05,0.02,0.03,0.02,0.01
10.0,10.0,0.1,0.4,0.0,0.1,0.0,0.6,0.04,0.03,0.06,0.04,0.01,0.05
10.0,10.0,0.1,0.3,0.0,0.1,0.0,0.5,0.03,0.03,0.05,0.03,0.01,0.03
13.0,13.0,0.6153846153846154,0.15384615384615385,0.46153846153846156,0.8461538461538461,0.8461538461538461,0.38461538461538464,0.03550295857988166,0.03550295857988166,0.05325443786982249,0.0650887573964497,0.01775147928994083,0.005917159763313609
13.0,13.0,0.5384615384615384,0.15384615384615385,0.5384615384615384,0.8461538461538461,0.8461538461538461,0.38461538461538464,0.023668639053254437,0.04142011834319527,0.05325443786982249,0.05917159763313609,0.011834319526627219,0.005917159763313609
13.0,13.0,0.5384615384615384,0.07692307692307693,0.5384615384615384,0.8461538461538461,0.8461538461538461,0.38461538461538464,0.01775147928994083,0.047337278106508875,0.05325443786982249,0.05917159763313609,0.005917159763313609,0.005917159763313609
13.0,13.0,0.5384615384615384,0.0,0.5384615384615384,0.8461538461538461,0.9230769230769231,0.38461538461538464,0.011834319526627219,0.05917159763313609,0.05325443786982249,0.05917159763313609,0.011834319526627219,0.005917159763313609
10.0,10.0,0.4,0.9,0.3,0.8,0.5,0.3,0.02,0.05,0.04,0.06,0.03,0.01
10.0,10.0,0.4,0.9,0.2,0.9,0.5,0.3,0.02,0.05,0.06,0.08,0.01,0.01
10.0,10.0,0.9,0.1,0.0,0.2,0.8,0.9,0.02,0.03,0.02,0.03,0.03,0.02
10.0,10.0,0.8,0.2,0.5,0.1,0.1,0.3,0.04,0.04,0.03,0.06,0.03,0.06
10.0,10.0,0.6,0.2,0.5,0.0,0.2,0.3,0.03,0.05,0.02,0.05,0.04,0.05
10.0,10.0,0.4,0.9,0.6,0.8,0.5,0.9,0.03,0.01,0.05,0.02,0.05,0.02
13.0,13.0,0.3076923076923077,0.38461538461538464,0.9230769230769231,0.23076923076923078,0.46153846153846156,0.46153846153846156,0.04142011834319527,0.01775147928994083,0.047337278106508875,0.03550295857988166,0.005917159763313609,0.0650887573964497
13.0,13.0,0.23076923076923078,0.38461538461538464,0.9230769230769231,0.15384615384615385,0.46153846153846156,0.46153846153846156,0.04142011834319527,0.023668639053254437,0.05325443786982249,0.03550295857988166,0.005917159763313609,0.05917159763313609
13.0,13.0,0.15384615384615385,0.38461538461538464,0.9230769230769231,0.07692307692307693,0.46153846153846156,0.46153846153846156,0.04142011834319527,0.029585798816568046,0.05325443786982249,0.023668639053254437,0.011834319526627219,0.0650887573964497
13.0,13.0,0.23076923076923078,0.5384615384615384,0.7692307692307693,0.15384615384615385,0.46153846153846156,0.6923076923076923,0.0650887573964497,0.029585798816568046,0.05917159763313609,0.03550295857988166,0.005917159763313609,0.023668639053254437
10.0,10.0,0.1,0.0,0.4,0.6,0.0,0.4,0.07,0.05,0.07,0.05,0.01,0.03
10.0,10.0,0.2,0.9,0.5,0.7,0.0,0.4,0.05,0.07,0.07,0.07,0.01,0.01
10.0,10.0,0.3,0.9,0.5,0.6,0.0,0.4,0.05,0.08,0.06,0.06,0.01,0.01
10.0,10.0,0.4,0.9,0.5,0.6,0.0,0.4,0.04,0.09,0.06,0.06,0.01,0.01
10.0,10.0,0.4,0.8,0.5,0.5,0.1,0.4,0.04,0.07,0.05,0.06,0.02,0.01
10.0,10.0,0.0,0.3,0.1,0.4,0.1,0.7,0.02,0.05,0.07,0.06,0.08,0.05
10.0,10.0,0.6,0.5,0.8,0.1,0.8,0.7,0.06,0.04,0.05,0.03,0.09,0.03
13.0,13.0,0.0,0.46153846153846156,0.15384615384615385,0.5384615384615384,0.23076923076923078,0.38461538461538464,0.01775147928994083,0.023668639053254437,0.023668639053254437,0.029585798816568046,0.005917159763313609,0.047337278106508875
10.0,10.0,0.2,0.4,0.0,0.7,0.1,0.0,0.05,0.05,0.06,0.06,0.04,0.02
13.0,13.0,0.07692307692307693,0.46153846153846156,0.46153846153846156,0.38461538461538464,0.9230769230769231,0.38461538461538464,0.03550295857988166,0.01775147928994083,0.029585798816568046,0.011834319526627219,0.029585798816568046,0.03550295857988166
10.0,10.0,0.3,0.5,0.3,0.7,0.3,0.3,0.02,0.02,0.05,0.05,0.01,0.01
13.0,13.0,0.38461538461538464,0.23076923076923078,0.7692307692307693,0.9230769230769231,0.15384615384615385,0.38461538461538464,0.05325443786982249,0.029585798816568046,0.0650887573964497,0.05917159763313609,0.011834319526627219,0.005917159763313609
13.0,13.0,0.46153846153846156,0.23076923076923078,0.8461538461538461,0.9230769230769231,0.15384615384615385,0.46153846153846156,0.05325443786982249,0.04142011834319527,0.0650887573964497,0.05917159763313609,0.011834319526627219,0.005917159763313609
13.0,13.0,0.5384615384615384,0.23076923076923078,0.7692307692307693,0.9230769230769231,0.15384615384615385,0.46153846153846156,0.04142011834319527,0.047337278106508875,0.07100591715976332,0.0650887573964497,0.005917159763313609,0.005917159763313609
13.0,13.0,0.6153846153846154,0.23076923076923078,0.6923076923076923,0.9230769230769231,0.15384615384615385,0.46153846153846156,0.029585798816568046,0.05325443786982249,0.07100591715976332,0.07100591715976332,0.005917159763313609,0.005917159763313609
13.0,13.0,0.6153846153846154,0.15384615384615385,0.6153846153846154,0.9230769230769231,0.15384615384615385,0.46153846153846156,0.01775147928994083,0.05917159763313609,0.0650887573964497,0.07100591715976332,0.005917159763313609,0.005917159763313609
13.0,13.0,0.6153846153846154,0.07692307692307693,0.6153846153846154,0.9230769230769231,0.15384615384615385,0.46153846153846156,0.011834319526627219,0.0650887573964497,0.0650887573964497,0.07100591715976332,0.005917159763313609,0.005917159763313609
13.0,13.0,0.6153846153846154,0.0,0.5384615384615384,0.9230769230769231,0.07692307692307693,0.46153846153846156,0.011834319526627219,0.07100591715976332,0.05917159763313609,0.0650887573964497,0.011834319526627219,0.011834319526627219
13.0,13.0,0.6153846153846154,0.9230769230769231,0.5384615384615384,0.0,0.07692307692307693,0.46153846153846156,0.011834319526627219,0.07100591715976332,0.0650887573964497,0.0650887573964497,0.005917159763313609,0.005917159763313609
10.0,10.0,0.6,0.9,0.5,0.8,0.4,0.1,0.02,0.04,0.03,0.05,0.01,0.01
